STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de measure,SEX,Sexe,AGE,Âge,TIME_HORIZ,Horizon temporel,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1976,,33214921,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1977,,33464840,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1978,,33702446,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1979,,33963916,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1980,,34320398,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1981,,34795844,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1982,,35285039,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1983,,35727555,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1984,,36130430,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1985,,36404636,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1986,,36588778,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1987,,36804704,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1988,,37027546,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1989,,37226735,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1990,,37360237,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1991,,38372370,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1992,,38474551,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1993,,38579128,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1994,,38671970,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1995,,38775714,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1996,,38891696,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1997,,39012326,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1998,,39125972,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1999,,39278977,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2000,,39499225,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2001,,39756136,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2002,,40036262,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2003,,40334317,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2004,,40643943,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2005,,40967918,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2006,,41288023,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2007,,41546796,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2008,,41716240,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2009,,41830652,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2010,,41942890,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2011,,41969558,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2012,,41897771,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2013,,41836202,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2014,,41893489,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2015,,41810564,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2016,,41721962,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2017,,41665470,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2018,,41671167,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2019,,41677958,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1950,,3139888,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1951,,3166044,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1952,,3197975,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1953,,3229220,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1954,,3260102,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1955,,3291500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1956,,3325449,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1957,,3364350,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1958,,3408356,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1959,,3454555,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1960,,3502536,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1961,,3571279,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1962,,3657450,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1963,,3736192,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1964,,3794599,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1965,,3827907,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1966,,3856408,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1967,,3897562,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1968,,3945358,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1969,,3990407,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1970,,4010103,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1971,,4019227,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1972,,4051091,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1973,,4087159,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1974,,4115528,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1975,,4119656,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1976,,4104667,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1977,,4104069,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1978,,4122240,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1979,,4153477,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1980,,4196974,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1981,,4249747,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1982,,4303960,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1983,,4348417,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1984,,4385352,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1985,,4418770,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1986,,4449224,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1987,,4481649,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1988,,4514936,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1989,,4548376,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1990,,4586885,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1991,,4643874,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1992,,4681966,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1993,,4711468,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1994,,4738369,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1995,,4761200,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1996,,4774041,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1997,,4779035,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1998,,4789275,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1999,,4809406,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2000,,4835157,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2001,,4878089,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2002,,4925612,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2003,,4972571,,A,Normal value,0,Units,0,Zero
